id,proper,dist,con,comp,comp_primary,lum,temp,rad,lifetime
30346,,122.3096686,Mon,1,30346,21.478304741305326,8048.706356288361,2.4065994925633887,1118
38362,,129.5473942,Mon,1,38362,6.823386941416694,6816.97988634581,1.8909148038265196,2536
32531,,130.427808,Mon,1,32531,6.975896043328045,7513.087897381098,1.574051898710323,2497
31090,,136.485342,Mon,1,31090,8.774047879567533,7753.469133048473,1.657539408067519,2119
37340,,147.80252480000001,Mon,1,37340,47.46789794829222,4690.530224203444,10.534455905086638,634
28782,,179.13240380000002,Mon,1,28782,11.673470764921925,7021.789425001276,2.331097209084855,1728
30813,,194.0511608,Mon,1,30813,7.125248247522669,7506.6428483855325,1.5935455438150954,2459
31249,,194.5140386,Mon,1,31249,5.3802195718911205,6890.9097424677675,1.6432470604199512,3006
34530,,202.8608442,Mon,1,34530,36.610022854654304,4695.226277390441,9.233002070266153,764
32937,,203.2398886,Mon,1,32937,16.951182515313995,7658.0096286116395,2.3616969623713904,1324
29137,,203.875,Mon,1,29137,11.684227381673319,7146.614357201202,2.251413635946947,1727
30093,,205.804473,Mon,1,30093,6.918309709189362,7584.791152856648,1.5380439054486164,2511
31045,,207.63836940000002,Mon,1,31045,28.813764348397,8280.94104658876,2.633277337015207,906
29638,,212.23159160000003,Mon,1,29638,14.818355175164307,9056.739770549337,1.578745801673246,1457
32061,,215.45575240000002,Mon,1,32061,8.945404837788686,6384.357040814874,2.468434762295951,2090
38907,,218.92619419999997,Mon,1,38907,6.332861644521973,7480.983109420281,1.5126506514020073,2675
36982,,220.25643780000001,Mon,1,36982,34.89795674378744,6664.207804620363,4.474648498188792,790
33497,,222.81417199999999,Mon,1,33497,12.84694899831193,8979.593637487302,1.4953491907555634,1614
39087,,225.9003502,Mon,1,39087,10.984998450583749,5168.693131175699,4.173443034605475,1805
28913,,227.6344294,Mon,1,28913,9.899197750805842,7952.451317684548,1.673608792342895,1944
30593,,236.37691560000002,Mon,1,30593,20.530522392794694,9328.33423057308,1.7516518436837618,1154
30602,,246.0030776,Mon,1,30602,14.282360800191825,10956.021843649138,1.0591322888626096,1496
30765,,246.56087960000002,Mon,1,30765,9.479818010107186,6411.652778824934,2.519509479310272,2005
38042,,256.24510519999995,Mon,1,38042,10.92446053226792,7552.013915107121,1.949532251076949,1812
30731,,266.9395722,Mon,1,30731,20.044720273651613,4409.234032365268,7.746930957959192,1174
37793,,267.8160716,Mon,1,37793,37.393834364315154,3986.740999652071,12.942552705654462,752
38969,,274.810452,Mon,1,38969,65.94775259494851,4298.939714665743,14.782002700827213,501
33210,,278.8034662,Mon,1,33210,19.57041341480676,9685.973620151606,1.5862419215108001,1195
